203293	Loppersum	2751429	0
203293	Groningen	2755249	1
203293	Groningen	2755249	0
92614	Anbar	99592	0
92614	Ramadi	98717	0
92614	Anbar	99592	0
92614	Bagdad	98182	0
92614	Bagdad	98182	0
92614	Anbar	99592	0
92614	Ramadi	98717	0
238666	Den Haag	2747372	0
238666	Den Haag	2747372	0
238666	Den Haag	2747372	0
142627	Marrakech	2542997	1
142627	Marrakech	2542997	0
142627	Marokko	2542007	0
142627	Parijs	2988507	0
142627	Marrakech	2542997	0
142627	Verenigde Staten	6252001	0
142627	Marrakech	2542997	0
142627	VS	6252001	0
142627	China	1814991	0
142627	Amerika	6252001	0
225212	Verenigde Staten	6252001	0
225212	Europa	6255148	0
225212	China	1814991	0
21196	Hoofddorp	2753801	1
21196	Hoofddorp	2753801	0
218615	Syrie	163843	0
218615	Irak	99237	0
218615	Nederland	2750405	0
218615	Syrie	163843	0
